"id","value","count","filename","land_policy","accretion","slr_scenario","yr","acres"
"Pinellas",5400,60119315.4658854,"tbcmp_PD_LA_IntHi_2100","PD","LA","IntHi","2100",59423.2540314213
"Pinellas",6110,1054836.22056589,"tbcmp_PD_LA_IntHi_2100","PD","LA","IntHi","2100",1042.62332680417
"Pinellas",6120,328109.349028954,"tbcmp_PD_LA_IntHi_2100","PD","LA","IntHi","2100",324.310498985897
"Pinellas",6410,291258.54472132,"tbcmp_PD_LA_IntHi_2100","PD","LA","IntHi","2100",287.886353290536
"Pinellas",6420,50335.1834815815,"tbcmp_PD_LA_IntHi_2100","PD","LA","IntHi","2100",49.7524027272318
"Pinellas",6425,12825.1215225458,"tbcmp_PD_LA_IntHi_2100","PD","LA","IntHi","2100",12.6766322655578
"Pinellas",6510,7361.7762567997,"tbcmp_PD_LA_IntHi_2100","PD","LA","IntHi","2100",7.27654161129847
"Pinellas",6600,100826.984417439,"tbcmp_PD_LA_IntHi_2100","PD","LA","IntHi","2100",99.6596095918534
"Pinellas",7100,4550.25901671126,"tbcmp_PD_LA_IntHi_2100","PD","LA","IntHi","2100",4.49757611781578
"Pinellas",9113,2269385.0269274,"tbcmp_PD_LA_IntHi_2100","PD","LA","IntHi","2100",2243.11008708564
"Pinellas",NA,3917.49402511865,"tbcmp_PD_LA_IntHi_2100","PD","LA","IntHi","2100",3.87213727929583
"Sarasota",0,10106.3456041515,"tbcmp_PD_LA_IntHi_2100","PD","LA","IntHi","2100",9.98933433474662
"Sarasota",1100,4397507.84908935,"tbcmp_PD_LA_IntHi_2100","PD","LA","IntHi","2100",4346.59350321259
"Sarasota",1200,16132295.9578997,"tbcmp_PD_LA_IntHi_2100","PD","LA","IntHi","2100",15945.5162352991
"Sarasota",1800,648548.746745884,"tbcmp_PD_LA_IntHi_2100","PD","LA","IntHi","2100",641.039849356061
"Sarasota",1820,847055,"tbcmp_PD_LA_IntHi_2100","PD","LA","IntHi","2100",837.24779721
"Sarasota",1900,2903430.84577019,"tbcmp_PD_LA_IntHi_2100","PD","LA","IntHi","2100",2869.81492343787
"Sarasota",2100,6141255.75788307,"tbcmp_PD_LA_IntHi_2100","PD","LA","IntHi","2100",6070.1522987183
"Sarasota",2200,219623.179508096,"tbcmp_PD_LA_IntHi_2100","PD","LA","IntHi","2100",217.080382335752
"Sarasota",2400,179774,"tbcmp_PD_LA_IntHi_2100","PD","LA","IntHi","2100",177.692576628
"Sarasota",3200,5315190.9067558,"tbcmp_PD_LA_IntHi_2100","PD","LA","IntHi","2100",5253.65162643738
"Sarasota",4100,8291574.9538341,"tbcmp_PD_LA_IntHi_2100","PD","LA","IntHi","2100",8195.57509901861
"Sarasota",4400,129679.424697606,"tbcmp_PD_LA_IntHi_2100","PD","LA","IntHi","2100",128.177996318457
"Sarasota",5200,2024789.45076029,"tbcmp_PD_LA_IntHi_2100","PD","LA","IntHi","2100",2001.34643849939
"Sarasota",5400,41576429.2884665,"tbcmp_PD_LA_IntHi_2100","PD","LA","IntHi","2100",41095.0573901646
"Sarasota",6110,3215618.9569625,"tbcmp_PD_LA_IntHi_2100","PD","LA","IntHi","2100",3178.38852067879
"Sarasota",6120,227157.821093098,"tbcmp_PD_LA_IntHi_2100","PD","LA","IntHi","2100",224.527787840482
"Sarasota",6410,7289060.69211526,"tbcmp_PD_LA_IntHi_2100","PD","LA","IntHi","2100",7204.66794742195
"Sarasota",6420,100239.465470806,"tbcmp_PD_LA_IntHi_2100","PD","LA","IntHi","2100",99.0788929395848
"Sarasota",6425,117490.421917472,"tbcmp_PD_LA_IntHi_2100","PD","LA","IntHi","2100",116.130117812512
"Sarasota",6510,61956.4006649952,"tbcmp_PD_LA_IntHi_2100","PD","LA","IntHi","2100",61.2390694580959
"Sarasota",6600,385462.311240414,"tbcmp_PD_LA_IntHi_2100","PD","LA","IntHi","2100",380.999428600873
"Sarasota",9113,846439.998456442,"tbcmp_PD_LA_IntHi_2100","PD","LA","IntHi","2100",836.639916154314
"Sarasota",NA,5994.41137053096,"tbcmp_PD_LA_IntHi_2100","PD","LA","IntHi","2100",5.92500807568295
